pathc,Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
hsa04810,N205,0.0,0.0,-0.00049579644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04910,N206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8058114e-06,0.0,0.0,0.0,0.0013020933,0.0,0.0,0.0,0.0,0.0,0.0,0.00095037586
hsa04911,N207,0.0,0.0,-0.10498602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.571487e-05,0.0,0.0,0.0,0.00058565504,0.0,0.0,0.0,0.0,0.0,0.0,-0.005036477
hsa04912,N208,0.0,0.0,-0.07139726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6298217e-05,0.0,0.0,0.0,-0.036322802,0.0,0.0,0.0,0.0,0.0,0.0,-0.019557826
hsa04913,N209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027443003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04914,N210,0.0,0.0,-0.0145045305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04915,N211,0.0,0.0,0.0070362817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9981846e-06,0.0,0.0,0.0,0.00237858,0.0,0.0,0.0,0.0,0.0,0.0,0.0021448885
hsa04916,N212,0.0,0.0,0.0029600959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451644e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04917,N213,0.0,0.0,-0.0060761296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04918,N214,0.0,0.0,-0.0010576551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04919,N215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025910215,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017160849
hsa04920,N216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04921,N217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.381679e-06
hsa04922,N218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5857078e-06,0.0,0.0,0.0,-4.168764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04923,N219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5068004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04924,N220,0.0,0.0,-0.07786229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058270823,0.0,0.0,0.0,0.0,0.0,0.0,-0.029407911
hsa04925,N221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9462749e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9315734e-05
hsa04926,N222,0.0,0.0,-0.053125974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.406106e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04927,N223,0.0,0.0,-0.00035193923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.944345e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04928,N224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04929,N225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069559e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005244012
hsa04930,N226,-5.299964e-05,-0.0001254846,-0.0015915381,0.00061181,-0.00043679844,0.0004569157,0.0002755446,-0.0008957413,2.8044717e-05,0.0,0.0,-0.00018623468,1.8588316e-06,-0.00026037084,0.0,-8.058098e-05,0.0,0.0010299764,-0.00015112729,3.4757955e-05,0.00065261824,2.1579719e-05,0.0034522107,-0.00015484483,0.0013089963
hsa04931,N227,0.00036997435,-0.00019688006,0.0011476894,0.0007623096,0.0013260648,0.0006098747,0.000668033,0.0012370809,-0.0001471256,0.0,0.0,-0.00021540167,-0.00024513868,0.0007079532,0.0,0.020991031,0.0,0.00055633875,0.00062974176,0.003892492,0.0011243095,0.0003949044,7.977834e-05,0.00064949977,0.0013260636
hsa04932,N228,0.0,0.00024673197,0.0,0.00022373833,0.0,0.0,0.0,0.0,0.0,2.760492e-05,0.0,0.0,0.0,0.000987396,0.0,0.0,0.0,0.00014849163,0.0,0.0,0.0015868092,2.0695297e-05,0.0,0.0,0.0005578557
hsa04933,N229,0.0,-4.4433604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003245309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0890891e-05,0.0,0.0,0.0,0.0,0.0,0.0
hsa04934,N230,8.586547e-06,1.40234715e-05,-0.0016982427,2.0429487e-05,3.351248e-05,1.5496615e-05,1.9554565e-05,1.8507933e-05,1.7297425e-05,3.1532022e-06,0.00020457663,1.4578778e-05,1.9185545e-06,1.6809816e-05,0.0,-2.814187e-05,-4.3551627e-06,1.5357142e-05,2.0531623e-05,0.00014903673,1.728954e-05,1.3224928e-05,-1.4336463e-05,1.616781e-05,-3.514824e-05
hsa04935,N231,0.0,0.0,0.015538305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3526774e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004519048
hsa04936,N232,-0.00025096553,-0.0002169073,-0.006154461,-1.135704e-05,-0.00025936792,0.000248808,-0.000111638,0.00022540784,-0.00034882073,0.00038850357,0.0,-7.2168725e-05,0.0,0.00015732617,-0.00030594837,-0.0032293792,0.0,-0.00021754346,-0.00035835878,-0.0013834208,0.00015562761,4.7244102e-05,0.0018296549,-0.00016676653,-0.00033165468
hsa04940,N233,0.0,0.0,0.0,-2.1882512e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8329523e-05,0.0,0.0,0.0,-6.7429733e-06,0.0,-0.00082953245,0.0,0.0,0.0,0.0,-1.564763e-05
hsa04950,N234,0.0,0.0,0.0,-0.00055621495,0.0,-0.00058754574,0.0,-0.010405177,0.0,0.0,0.0,0.0,0.0,-0.00058186596,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021574432,0.0,0.0,0.0,0.0
hsa04960,N235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059688102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014300649,0.0
hsa04961,N236,0.0,0.0,0.0,-0.0003392925,0.0,-0.0008120639,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027518135,-0.0025018507,0.0,-0.14967543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04962,N237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018877122,0.0,0.0,0.0,0.0,-0.00059508736,0.0
hsa04964,N238,0.0,0.0,0.0,-3.150017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026633413,-0.00051134767,0.0,-0.025987903,0.0,0.0,-0.0013470588,0.0,0.0,0.0,0.0,-0.00068063877,0.0
hsa04966,N239,0.0,0.0,0.0,0.0,0.0,9.312047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002325305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa04970,N240,0.00024291227,-0.00091671245,0.025022823,0.0016818683,-0.0024476908,0.0015921263,0.0016792696,-0.017021062,0.0033090576,0.0,-0.0071172924,-0.002615312,-0.0015820209,0.0020756526,0.0,-0.022049006,0.0008323683,-0.0069466233,-0.00024503292,-0.00025002987,0.0012441266,0.0009819553,8.459485e-05,0.001932789,0.0045257136
hsa04971,N241,0.0,0.0010292907,0.0,0.00034140958,0.0,0.00066637335,0.0004115873,0.0008824483,0.0005359863,0.0,0.0,0.0,0.00023437498,0.0,0.0,0.023218906,0.00041450915,0.0,0.0,0.0,0.000767302,0.00027078122,0.0,0.00070474023,0.0
hsa04972,N242,5.364684e-05,0.0,0.0,0.00064059335,0.0,6.459081e-05,0.0,0.0054478953,0.0,0.0,0.0,0.0,0.00033618856,0.0011958851,0.0,0.0004190263,1.6340095e-05,0.016038947,0.0,0.0,0.0,1.3387385e-05,0.0,0.0,0.0024421322
hsa04973,N243,8.344324e-05,-0.00022133676,0.003364024,0.000692064,0.0005056681,0.00063320296,0.00016860217,-0.010347017,0.0,0.0,-0.005886205,0.0016914312,0.00056782167,0.0008639905,0.0,0.017490761,0.0,0.0009259412,0.00058344787,0.0,0.0013451227,0.0003807305,0.0,0.0010876734,0.0018881201
hsa04974,N244,7.4792326e-05,-0.00014914642,7.036826e-05,7.7726705e-05,-0.0005381175,7.459693e-05,7.3499294e-05,9.433177e-05,6.653288e-05,-1.8326558e-05,8.153323e-05,0.00015021539,3.1400737e-05,6.8478555e-05,3.2391627e-06,8.305182e-05,-0.00015944093,7.351636e-05,-0.00018842597,0.00012235131,5.8994403e-05,4.3543154e-05,-0.001897255,6.681058e-05,7.109663e-05
hsa04975,N245,3.9662445e-05,8.018637e-05,9.780827e-05,0.00014596962,-0.00085216784,-0.00024687577,-0.00024558633,5.887455e-05,-0.00025855692,0.0,0.0,0.0,6.4653694e-05,0.00017081088,0.0,0.0,0.0,0.00011872339,-0.0010888485,0.0,0.0001971173,4.1243253e-05,0.0,6.920927e-05,0.00029816444
hsa04976,N246,3.7498914e-05,4.599765e-05,-0.006964962,-0.00049456576,6.568025e-05,3.1652235e-05,-9.548126e-05,-0.019903507,-0.00012484801,0.0,2.375476e-05,7.0512324e-05,4.559449e-05,4.597687e-05,-7.25274e-06,8.806189e-05,4.5709752e-05,-0.0060527837,8.160966e-05,-0.0019790432,-0.0016259989,2.332613e-05,6.8221e-05,5.0716975e-05,-0.0037901949
hsa04977,N247,-4.237833e-05,-7.556155e-05,-0.0004927397,0.0006255848,-0.00012526894,-9.881122e-05,0.0,-9.708222e-05,0.00025698752,0.0,0.0,-0.0002288137,0.00014371477,0.00086476107,0.0,0.0,0.0,-0.00015953038,-0.00012579223,0.0,-7.084214e-05,0.0,-0.00023235758,-5.1058636e-05,-0.00016986583
hsa04978,N248,0.00011421465,0.00035313691,0.005172006,0.00047233654,0.00025380842,0.0002527863,-7.015245e-07,0.0029903944,0.00044225116,0.0,-7.2675626e-05,5.0979714e-05,0.00023268044,0.00010099353,0.0,0.0064707464,0.0002010442,0.0006085885,0.00037331742,0.0,0.00060073676,-1.0415435e-05,0.00013256613,0.00011890496,0.00082822377
hsa04979,N249,2.5046204e-05,2.3111006e-05,0.0066063087,0.00011094023,0.0,0.0,0.0,0.008211648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036964398,0.0,0.0,0.0004198255,2.0444235e-05,0.0,0.000121669524,0.0
hsa05010,N250,2.4085337e-05,3.2895576e-05,-0.0021861612,3.1514115e-05,3.4504745e-05,3.7433172e-05,3.147641e-05,-0.008190859,2.664673e-05,-0.000110300374,-0.0017194394,1.5832256e-06,-1.8934195e-05,2.867352e-05,0.0,-0.0006972398,-0.00011533519,3.4890276e-05,2.4988763e-05,-0.0036683138,3.1156545e-05,2.279391e-05,4.489996e-05,2.5739477e-05,3.1060845e-05
hsa05012,N251,4.4830413e-05,-5.213713e-05,-4.4791243e-05,-1.6446962e-05,-5.3582484e-05,-4.324789e-05,0.0001626881,-3.848832e-05,-4.111573e-05,-3.2575103e-05,-1.4466085e-05,-4.4695793e-05,1.1057627e-05,9.366687e-06,0.0,0.0,-2.464714e-05,-4.677014e-05,0.0002311591,-5.068719e-05,-4.6396483e-05,-2.9404186e-05,-7.272318e-05,1.8311744e-06,-4.9331356e-05
hsa05014,N252,-1.947336e-06,-1.7160512e-05,-3.2268188e-05,2.8786688e-05,-1.231692e-05,-3.5364988e-06,3.610631e-05,4.6160974e-05,2.3590508e-07,2.6178736e-06,0.0001287386,-1.2788882e-05,-4.1225367e-06,9.234844e-06,2.4484173e-06,0.00015255087,-7.40063e-07,-6.5932763e-06,-1.3080669e-05,-1.7126451e-05,-1.8557015e-05,-8.490769e-06,0.0,-1.2856189e-05,-1.9817024e-05
hsa05016,N253,6.1720864e-05,-0.0009030701,-0.0030760078,-8.72871e-06,-0.0009557343,0.00024461848,0.00014453969,-0.004026057,0.00014400664,1.4994681e-05,-0.004228235,-0.0010013196,-9.7385295e-05,-0.00042966794,-0.00011260284,-0.0009666963,-8.887835e-06,3.0249708e-05,-0.00027257123,0.000366821,-0.0013391012,-0.0001239799,0.0,-6.958898e-05,-0.0016300213
hsa05017,N254,5.8624453e-05,-0.0002131258,-0.0007135274,-0.0004221693,-0.00064955914,0.00020000868,0.00038282515,-0.00039827044,0.00061209145,0.0,-0.00057031494,-0.00019799483,-2.1742993e-05,-0.00039265805,-2.774488e-07,-0.0077661937,1.3503921e-05,-0.0001798491,0.0006884672,-1.0948972e-05,-0.00040600958,3.6518744e-05,0.0,0.00042685802,-0.0005642351
hsa05020,N255,5.7929574e-05,-5.7216057e-05,-0.00072002615,-0.0015026265,-0.00082009437,-0.00023779657,-0.0001953512,0.003959328,-0.000645709,5.7256682e-05,0.0036330456,-0.0018917349,2.3091186e-05,-0.0015999605,0.0,0.0022270984,-2.4864883e-05,-0.0005646078,-0.0011372739,-0.005860145,-0.0011915951,-0.0002939705,-0.00014669956,-0.0010607744,-0.0012802015
hsa05022,N256,0.0,0.0,0.0,-8.39562e-05,0.0,0.0,-2.9828163e-05,-0.00096569536,-4.578839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2376254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05030,N257,0.000407741,0.00031329208,-0.035628498,-0.00022006594,0.0006585596,0.00023572546,0.0002306687,-0.043924827,0.00013064871,0.0,0.0,0.000672698,2.6334596e-05,-0.00042573345,0.0,0.001749033,0.0,6.556404e-05,0.0006573113,-1.0033323e-06,0.00035014935,-3.5900077e-05,-0.00046888742,0.00036176597,-6.128599e-05
hsa05031,N258,-8.9370194e-05,6.346715e-05,-0.0021287533,0.00016668875,0.00060578587,0.0002529492,8.255492e-05,0.011642496,0.0001874289,0.0,0.0,-0.00028568815,-4.946822e-05,0.00051723677,-0.000116142866,-0.0021568676,0.0,0.00033593742,-6.7714864e-05,4.1338534e-08,0.00019051433,0.00015048869,6.587698e-05,0.00045148312,0.0008211572
hsa05032,N259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031788513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074615423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05033,N260,0.0,0.0,0.0,0.0,0.0,0.0,-2.3955105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011019489,0.0,0.0,0.0,0.0,0.0,0.0
hsa05034,N261,5.0666607e-05,0.0,0.0035336418,0.0011987346,0.00053884776,3.9224014e-05,2.4195877e-05,0.05290492,0.0,0.0,0.0,0.00080348627,0.0,0.0011948207,0.0,0.0,0.0,0.00018242927,0.00032851732,0.0,0.0003902435,3.07191e-05,0.0,0.0,0.0005527676
hsa05100,N262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05110,N263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05120,N264,0.0,1.2884884e-05,-0.011371536,0.0,0.0,0.0,0.0,-0.021913946,0.0,0.0,0.0,0.0,0.0,0.00017245568,0.0,0.0,0.0,0.0,0.0,0.0,-0.000113562855,0.0,0.0,0.0,0.0
hsa05130,N265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001344918,0.0,0.0,0.0,0.0,0.0,3.4978475e-05,0.0,0.0,0.0,0.0,-3.7447775e-05,0.0,0.00012145103,0.0,0.0,0.0,0.0
hsa05131,N266,0.0,4.4739958e-05,-0.0055565275,0.0,0.0,0.0,0.0,-0.02277245,0.0,0.0,0.0,0.0,0.0,0.0001980117,0.0,0.0,0.0,0.0,-0.0011084947,-0.0056511755,0.0,0.0,0.0,0.0,0.0
hsa05132,N267,0.0,0.0,-0.008168651,0.0,0.0,0.0,0.0,-0.01812826,0.0,0.0,0.0,0.0,0.0,-0.0003246718,0.0,0.0,0.0,0.0,0.0,-0.0051763924,-0.000736185,0.0,0.0,0.0,0.0
hsa05133,N268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7683903e-07,0.0,0.0,0.0,0.0,0.0,-0.0021300202,-0.00016643708,0.0,0.0,0.0,0.0
hsa05134,N269,0.0,-0.00014921841,0.0,0.0,0.0,0.0,0.0,-0.004707111,0.0,0.0,0.0,0.0,0.0,-0.00020517426,0.0,0.0,0.0,0.0,-0.0004992446,-0.0066752005,-2.5001089e-05,0.0,0.0,0.0,0.0
hsa05135,N270,0.0,0.0,0.0039654514,0.0,0.0,0.0,0.0,-0.013659755,0.0,0.0,0.0,0.0,0.0,-4.5337136e-05,0.0,0.0,0.0,0.0,-0.00031343458,-0.011292824,-0.00022243883,0.0,0.0,0.0,0.0
hsa05140,N271,-5.326184e-05,0.0,0.0,-0.0006379908,0.0,-8.474775e-05,-0.00022306528,-0.0029681905,9.67084e-05,0.0,0.0,-0.00014680107,0.0,-2.099426e-05,0.0,0.0,0.0,-0.0005183078,0.0,0.0,-0.0016158691,0.0,0.0,-8.670768e-06,-0.0008181872
hsa05142,N272,-0.00018823083,0.00022493716,0.020097936,-0.0013991495,-0.0011935688,-0.0003570752,-0.00070512365,-0.0055842474,-0.0005147977,0.0,0.0,0.00050924905,0.0,0.0,0.0,0.0,0.0,-0.0008496734,-0.0016667105,0.013089412,-0.0023616902,-2.980528e-05,0.0,-1.3263532e-05,-0.0021198431
hsa05143,N273,3.651825e-05,0.00057342,0.0,0.0,0.0016022063,9.393165e-05,0.0,0.006021152,0.0,0.0,0.0,-0.0005754364,0.0,0.0,0.0,0.0,0.0,0.00041899586,0.0012046441,-8.367169e-05,0.0,4.0105115e-05,0.0,0.0,-0.00034419802
hsa05144,N274,0.00092562346,0.0,0.14944173,0.007167689,0.011157265,0.00089668756,0.002004026,0.060964834,0.0033456637,0.0,0.0,0.0083283605,0.0,6.0456576e-05,0.0,0.0,0.0,0.0058022505,0.011660101,0.018406037,0.014944343,9.727331e-05,0.0,0.003914301,0.0077416264
hsa05145,N275,0.0006742735,0.001872712,0.04784149,0.004075006,0.0054662204,0.0010535422,0.002106465,0.054832432,-1.4329229e-05,0.0,0.0,0.0024724903,0.0,0.000111956404,0.0,0.0,0.0,0.0030923826,0.0015191564,0.0,0.0075653596,0.00012374742,0.0,0.00073123514,0.004605349
hsa05146,N276,0.0,0.0007715749,0.08127848,0.0,0.0,0.0,0.0,0.0,0.0014656284,0.0,0.0,0.0048475834,0.0,0.0,0.0,0.0,0.0,0.0,0.0024225363,0.0033306442,0.0,0.0,0.0,9.675939e-05,0.0
hsa05150,N277,0.0,-0.00050206773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087856123,0.0,0.0,0.0,0.0,0.0,0.0
hsa05152,N278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016618713,0.014538651,0.0,0.0,0.0,0.0,0.0
hsa05160,N279,-2.3239318e-05,-2.2102602e-05,0.0046904087,-0.0010678307,-0.0005025393,-0.00011147931,-0.00038231467,0.00054652133,-0.0008753331,3.695821e-05,-0.0073833787,-7.61039e-05,0.000118139236,0.00017374697,0.0,0.0,-0.00017343643,-0.00031983014,-0.000964453,-0.004389185,-0.00070271856,-0.00020215797,0.0,-1.9643892e-05,-0.00025664715
hsa05161,N280,0.0,0.0,0.0,-0.00079896225,0.0,0.0,0.0,0.0,-4.766607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010847542,0.0,0.0,0.0,-0.000377582
hsa05162,N281,-0.00011900625,-0.00020297756,0.00026711382,-0.0011898375,-0.00024673122,-1.2510206e-05,-0.00067290716,-0.0006957941,-0.00081723894,0.0,0.0,0.00024677755,0.0,0.00037102518,0.0,0.0,-2.5521922e-05,-0.00034897984,0.00020750181,-0.0130405,-0.00019049538,7.663213e-05,0.0,0.00018094739,-0.0009278581
hsa05163,N282,0.0,-0.00026244798,0.0,0.0,0.0,0.0,0.0,0.0,-3.848262e-05,0.0,-0.0196873,-0.000577094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018879215,0.0,0.0,0.0,0.0,0.0
hsa05164,N283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8679495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011332087,-0.0027987876,-1.2677544e-05,0.0,0.0,0.0,0.0
hsa05165,N284,2.113199e-05,0.0,0.030214965,0.0,0.0019539264,0.00043676735,0.0,0.0008852224,0.0035259982,0.0,0.0,0.0,8.822852e-05,0.0039500147,0.0,0.0,8.754699e-06,0.0,0.001731834,0.0,0.003236549,0.0006850974,7.7427874e-05,0.00026767107,0.001928894
hsa05166,N285,0.0,0.0,0.0,-0.00043480683,0.0,0.0,0.0,0.0,-0.00014013078,0.0,0.0,-0.0007192261,0.0,0.0,0.0,0.0,0.0,0.0,-0.00090923713,0.0,-0.008789949,0.0,0.0,0.0,0.0
hsa05167,N286,0.0,0.0,-0.011460597,0.0,0.0,0.0,-0.0002182761,-0.018408097,0.0,0.0,-0.056875963,-0.007573047,0.0,-0.0022747698,0.0,-0.043486197,-0.0001226617,-0.0022298102,-0.008029257,-0.024479557,0.0,0.0,0.0,0.0,-0.0017339198
hsa05168,N287,9.1016045e-05,-0.0025564681,-0.004967745,0.00014935661,-0.0011915829,0.00057841814,0.0005969497,-0.008293702,-0.0031179576,0.0002911534,-0.0131025575,-0.00014349577,0.0,-0.0035499537,-3.453854e-05,-0.053400263,5.7056404e-05,0.0009456551,0.00080516987,0.004105025,-0.0024020176,0.0004643338,0.0021638642,0.000107944514,-0.00011748959
hsa05169,N288,-4.719587e-05,-0.0011614931,-0.008620691,0.0015912637,-0.0008036574,0.00039654403,0.001321036,0.00066102605,-0.0006264558,0.0,0.0,-0.00055042724,0.0,-0.00022439165,0.0,0.0,5.689119e-05,0.00019615437,-0.00018605117,-0.00018705067,0.0010138103,0.0009819095,0.0,0.00031011956,0.0016651246
hsa05170,N289,0.0,0.0,-0.0030350008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017683716,0.0,0.0,0.0,0.0,-0.007098216,-2.9904254e-06,-0.00017232382,0.0,-0.00100394,0.0,-9.111798e-05,0.0,-7.702989e-05,0.0
hsa05171,N290,0.0,0.0,0.0,0.0012619311,8.519204e-05,0.0,0.00015185072,0.0,0.00037731233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002676472,0.0,0.0,0.0013238624,0.0,0.0,0.0,0.0008482169
hsa05200,N291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039421982,0.0,0.0,0.0,0.0
hsa05202,N292,0.0,0.0,0.0,0.00041589735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006676535,0.0,0.0011960614,0.0,0.0,4.941231e-05,0.0
hsa05203,N293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020210706,-0.00019832565,0.0,-0.0015687558,-0.00018356604,-0.00014113475,0.0,0.0,-0.0044641066,0.0,0.0,-0.0007142277,0.0,0.0,0.0,0.0,0.0,0.0
hsa05204,N294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019496889,0.0,0.0,-0.00015193185,0.0,-0.00018543849,0.0,-0.0008185608,0.0,0.0
hsa05205,N295,0.0,0.0,0.0,-0.00014579715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2748489e-05,0.0,0.0,0.0,-4.228216e-05,0.0,0.0,-9.9368466e-05,0.0,0.0,0.0,0.0
hsa05206,N296,0.0,0.0,0.0,9.08524e-06,0.0,0.0,0.0,0.0,3.5506418e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528626e-05,0.0
hsa05207,N297,0.0,4.350812e-06,0.0,0.00018862271,0.0,0.0,0.0,0.00039567644,0.0,0.0,0.0,0.0,0.0,9.146833e-05,0.0,0.0,0.0,8.938744e-05,0.0,-1.5488564e-05,0.00070201093,2.4513582e-05,5.6482044e-05,-6.8292084e-06,0.0
hsa05208,N298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007018437,-9.065806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003222259,-6.356634e-06,0.0,0.0,0.0
hsa05210,N299,0.0,0.0,0.0,7.3970084e-05,0.0,0.0,0.0,-0.0028229265,1.6319374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031056072,0.0,0.0,0.0,0.0
hsa05211,N300,0.0,0.0,0.0,0.0003588621,0.0,0.0,2.0660145e-05,0.009645427,5.3828957e-05,0.0,0.0,0.0,0.0,0.0005972447,0.0,0.0,0.0,0.000114245304,0.0010424409,0.0,0.0004676279,0.0,0.0,0.0,0.0
hsa05212,N301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0026608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
