type,node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
AMP,N1413,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-2.328062e-08,-0.0,-2.4363942e-07,-0.0
AMP,N1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2822459e-06,0.0,-3.434979e-05,0.0
AMP,N1415,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-5.5502284e-07,-0.0,-5.8084975e-06,-0.0
AMP,N1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0504336e-06,0.0,-5.285446e-05,0.0
AMP,N1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0696384e-06,0.0,-2.165945e-05,0.0
AMP,N1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.226228e-06,0.0,3.3763547e-05,0.0
AMP,N1419,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-6.3520235e-07,-0.0,-6.647603e-06,-0.0
AMP,N1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.182676e-07,0.0,-3.3307758e-06,0.0
AMP,N1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698791e-07,0.0,7.0105066e-06,0.0
AMP,N1423,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-7.007852e-07,-0.0,-7.3339484e-06,-0.0
AMP,N1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.810484e-05,0.0,0.00018947312,0.0
AMP,N1425,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-6.439376e-08,-0.0,-6.7390204e-07,-0.0
AMP,N1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.526003e-07,0.0,-4.736612e-06,0.0
AMP,N1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1214823e-06,0.0,2.2202013e-05,0.0
AMP,N1428,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-2.1701335e-06,-0.0,-2.2711163e-05,-0.0
AMP,N1429,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.347061e-06,-0.0,-1.4097439e-05,-0.0
AMP,N1430,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-2.646506e-07,-0.0,-2.7696562e-06,-0.0
AMP,N1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5853267e-06,0.0,-2.7056294e-05,0.0
AMP,N1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345417e-07,0.0,1.6059487e-06,0.0
AMP,N1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6855216e-06,0.0,4.9035538e-05,0.0
AMP,N1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0168663e-08,0.0,2.1107175e-07,0.0
AMP,N1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.090131e-07,0.0,-8.466589e-06,0.0
AMP,N1436,-0.0,0.0,-0.0,-2.980313e-10,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.921521e-10,0.0,0.0,-0.0
AMP,N1437,0.0,0.0,0.0,0.0,0.0,0.0,1.3558443e-05,0.0,0.0,2.8064425e-05,0.0,0.0,0.0,3.0958463e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1438,-7.837515e-09,0.0,0.0,0.0,0.0,0.0,-1.459717e-06,0.0,-2.5073523e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020908272,-5.066688e-05,0.0,0.0,0.0,0.0,-4.8417485e-07,0.0
AMP,N1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1440,0.0,0.0,-0.010714206,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-5.9362987e-06,-0.003537998,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3318815e-05,8.109342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1443,0.0,0.0,0.00011795093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8444035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1445,0.0,0.0,0.00032833012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015402016,0.00015950104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1446,0.0,0.0,-0.00017268157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001082085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1447,-0.0,0.0,-0.00024703806,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-3.678022e-05,-8.965492e-05,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
AMP,N1448,0.0,0.0,0.00064855866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041738985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1449,0.0,0.0,3.4889275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8073292e-08,2.1882918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1450,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0461748e-06,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
AMP,N1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1452,0.0,0.0,0.0023807182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015321476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1453,0.0,0.0,0.00016565196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015409604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015727922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1765879e-05,0.0,0.0,0.0
AMP,N1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1457,-0.0,0.0,-0.0003135886,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.097202e-05,-0.00018746508,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
AMP,N1458,0.0,0.0,0.009762561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.808222e-07,0.0016850276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1460,0.0,0.0,-0.0012902495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008208426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1461,0.0,0.0,0.00017758382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010984654,0.0012622745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1462,0.0,-0.0,-1.237946e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-3.9591825e-07,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
AMP,N1463,0.0,0.0,5.024099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.606801e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1464,0.00020896265,0.0,0.0,0.0,0.0,-0.0016442294,1.1686955e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013246799,0.0,0.0,3.2435284e-05,0.0,-0.00010833159,0.0
AMP,N1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0036132762,0.0,0.0013209522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010213631,0.0
AMP,N1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.584679e-06,0.0,0.0,0.0,0.0,-1.006067e-06,0.0
AMP,N1467,0.0,0.0,0.0,0.0,-0.00035837496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018154345,0.0,-0.0,-1.1581438e-06,0.0,1.6975615e-05,0.0
AMP,N1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0017758e-07,0.0
AMP,N1469,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1470,0.0,0.0,0.0,0.0,0.0,0.0012916578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018788922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1471,0.0,0.0,0.0,0.0,0.0,1.0588801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003198479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041122877,0.0,0.0,0.0
AMP,N1472,-0.0,-0.0,0.0,-0.0,0.0,-5.8229765e-05,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
AMP,N1473,-0.0,-0.0,0.0,-0.0,-0.0,-6.98327e-06,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
AMP,N1474,0.0,0.0,-0.0,0.0,0.0,1.8563833e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1475,0.0,0.0,0.0,0.0,0.0,3.60723e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1476,0.0,0.0,0.0,0.0,-0.0,1.400392e-06,-1.5492952e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
AMP,N1477,0.0,0.0,0.0,0.0,0.0,1.4981476e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1478,0.0,0.0,0.0,0.0,0.0,-5.4932992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1481,-0.0,-0.0,0.0,-0.0,0.0,-4.4532528e-05,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
AMP,N1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1484,0.0,0.0,0.0,0.0,0.0,0.0,-1.2241342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.611228e-06,-0.00028139108
AMP,N1485,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-6.0111877e-05,7.9572725e-05
AMP,N1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024400014,0.0,0.0002702619,0.00038307908
AMP,N1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5116338e-09,0.0,-7.743225e-10,2.130642e-07
AMP,N1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1489,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-9.5919944e-08,0.0,0.0,0.00016417877
AMP,N1490,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.628383e-07,0.0,-1.0641648e-06,4.6734767e-05
AMP,N1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1492,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1493,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.5930531e-05,0.0014703168
AMP,N1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467241e-06,-9.706618e-06
AMP,N1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1496,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0014162184,-0.0023174924
AMP,N1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4768407e-05,0.0
AMP,N1499,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-3.536113e-06,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-5.2091464e-06,-0.0
AMP,N1500,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.7628815e-07,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-8.445744e-07,0.0
AMP,N1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1502,0.0,-0.0,0.0,-0.0,0.0,-0.0,2.11168e-08,0.0,3.8371457e-08,4.470365e-07,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,6.700968e-08,0.0,0.0,7.3857906e-09,1.2329022e-06,-7.844443e-06,0.0
AMP,N1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.206104e-06,0.0,0.0,0.0
AMP,N1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1506,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.3180023e-05,0.0,0.00013823021,0.0
AMP,N1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1510,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1511,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.3700677e-08,0.0,5.242443e-08,-0.0
AMP,N1512,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,2.8326472e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1638929e-08,-0.0
AMP,N1513,-5.660593e-07,0.0,-6.9731606e-05,0.0,0.0,0.00016951398,0.0,0.0,4.860361e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.00073983235,0.0,0.0,1.0565962e-07,0.0,-0.00034599236,-0.0
AMP,N1514,0.0,0.0,0.0,0.0,0.0,0.0,3.4915206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284798e-06,0.0,3.6789834e-06,0.0
AMP,N1515,-4.684481e-08,0.0,-0.0,-0.0,-0.0,3.983001e-07,2.9836386e-07,-0.0,-1.7313593e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.1473229e-08,-0.0,7.56173e-08,-0.0
AMP,N1516,-2.5513617e-07,-0.0,0.0,-0.0,0.0,-1.8064844e-05,-6.951175e-06,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2.1562707e-07,0.0,-0.0,0.0
AMP,N1517,0.0,0.0005673162,0.0,0.00056205835,0.0,2.6611482e-05,0.0,0.0,0.0006932696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096542225,0.0,0.0013976521,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1518,0.0,0.0,0.0,0.0,0.0,-0.0004037262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02099246,0.0,0.010112185,0.0,0.0,0.014049221,0.0,0.0,0.0
AMP,N1519,3.3122058e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1581822e-05,0.0,0.0,3.4884804e-05,0.0,0.0,0.0
AMP,N1520,1.3762864e-06,0.0,0.0,0.0,0.0,2.481175e-07,1.7509885e-06,-0.0,7.302458e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.231856e-07,0.0,0.0,8.9331564e-07,0.0,0.0,0.0
AMP,N1521,0.0,2.7196564e-05,-0.0,0.0,0.0,7.97254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.111965e-05,-9.324322e-07,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5280837e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2176263e-06,0.0,0.0,0.0
AMP,N1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,N1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.00025694486,-0.0,0.0,0.0
